max,median,std,area00,musiq,arniqa,unique,paq2piq,psnr_rlfn,ssim_rlfn,lpips-vgg_rlfn,stlpips-vgg_rlfn,pieapp_rlfn,ahiq_rlfn,vgg_pca_000,vgg_pca_001,vgg_pca_002,vgg_pca_003,vgg_pca_004,resnet_pca_000,resnet_pca_001,resnet_pca_002,resnet_pca_003,resnet_pca_004
-0.01435407022802758,0.013826328755207335,-0.006736753628136221,0.0012566852213983183,-0.0268261867786352,-0.00413374337222222,-0.0034181062262288206,-0.0023161288877046383,0.004137625218240076,-0.000702143060771367,3.687353603609974e-05,0.0008260460613803189,0.04218171025950342,-0.008084015514569989,-0.00040052668871812865,0.010521571895331825,0.0026814462570929017,0.0019831092494068804,0.0023498084014725224,0.002241697640027669,0.002280068758366323,0.004615732243256956,0.006092496641343581,0.008622036665946652
0.03112447381239929,-0.005288291330063944,0.016368002589088052,3.491556494934594e-05,-0.034364345899358766,-0.0017040925239626009,-0.017124937695179816,0.00023819521228771455,-0.00046506827963765723,0.00046789629863858606,-0.00022527352500892992,0.001617054418582176,0.041351656687069235,0.003954052954383568,-0.0018715668901487566,-0.00457042158766989,7.864523605217846e-05,0.0005890742093570094,0.008880558572959885,0.0020454902736871936,-0.010338335072481523,-0.006470370743619142,-0.003973929891085864,0.0037769737076918494
0.0031984058195131753,-0.004435667935161526,0.003491362490606063,7.09641970633911e-05,0.10550311841163196,0.0180861765848998,-0.0031547086464668635,-0.004091549178116545,0.0018030134859852466,0.000871279170762825,-0.0024395626382144333,-0.00039286743648842616,0.023558039514613608,-0.014997892492960432,0.0013205111179318814,-0.0032183828647338038,0.0033348908607622805,-0.0026221224860896314,0.0015929398363103229,0.0069530268910389815,0.007599049326690418,0.003935208321887956,-0.0012925843590325756,0.0005514765404820423
0.02172486620841858,-0.005248000277695572,0.00025354083279728135,-0.00021458820265485176,-0.0722699799382168,-0.002367980686995018,-0.015018562998637602,0.0006720578465470626,0.001117636078380927,-0.0016813080119237745,0.0011034485935310094,0.001623231423383477,0.0484507822432384,0.0032076374999236127,-0.001807277992005496,-0.002184282075663248,-6.47520743346752e-05,0.0009973450020752499,0.0004857029374189796,-0.01848445209852628,0.0024343413297757644,-0.0014558288589173781,-0.003905797549414266,0.0013783629609449028
0.013000091798396778,-0.005010143170743654,0.003962840547372366,-0.0020919906029767633,0.058093598676684614,0.025586133608287716,-0.004439285921147031,-0.001322395556186012,0.001315905118649226,-0.001827142061904975,0.0010782358543449805,0.0011907884847615403,0.04005597836747307,-0.011162893592863418,-0.0009479405857440346,-0.0053913762746697885,0.003663379193392148,-0.0010244824526322298,0.0009907031768573926,-0.012185905000160122,0.007059374174629646,-0.004920399035956881,0.006559403148542062,0.0005770977838527388
0.02338159870303308,-0.0066581328956010835,0.0020354092413143203,-0.000604200387145557,-0.03991865530282369,-0.0013592289547326316,0.010568226218455554,-0.00098458517196077,0.0020725816121477682,0.00010995630667401895,0.0006650389920669512,0.001260143848245529,0.055547293430532836,-0.00010099553256125138,0.0014434631065030686,0.013677240254886116,0.003063378630558729,-0.00353347607285587,0.0009909494564899063,0.0075595251096337475,-0.022902706987229744,0.001467383561335075,-0.003636691672818678,0.005422753522782338
0.0240095572477428,-0.003855782753340748,-0.0019353646429455264,0.004090813210080681,0.11421676103836735,0.01630290422107008,0.0051284342812950336,-0.003999482434796712,0.0030435615405802665,0.00032361550341602975,-0.003061430585646957,0.0004489970775510961,0.028721802459969584,0.007042272543216839,-0.0037892567746911354,-0.003458511913855287,0.00366494988270468,-0.0022833531294698503,0.0013270299355079022,0.008837958859414486,0.008979463682620745,-0.004618020052937026,0.0037546842276718778,0.0028820592969996243
-0.004786034298434352,-0.007344877652960227,-0.0011499619182568175,0.0011745569120130716,-0.04404345089806018,-0.005487526079974228,0.020223206399603087,-0.001378444950468328,0.00034649162595527827,8.236141376989546e-05,6.569961567255281e-05,0.00039042412352442523,0.051665641797277256,-0.003056148651548925,0.003188974540068177,-0.0034195798682848935,0.0020500032262509974,-0.0028209368240258497,0.0012027684175283072,-0.018443893800488755,-0.02308226565529528,-0.004213415386029676,-0.0005382118959506484,0.0042554180488010435
-0.013457816671521216,0.013118488596388108,-0.009713747238525144,0.0010427233401849594,-0.02614058589017774,-0.004808362506959109,-0.008092003687805395,0.0020951503427595695,0.005653650134705029,-0.0008121948742055218,0.00207763083405609,0.0003803086489649571,0.042824372250040134,-0.008653798305247793,-0.0004147729839417741,0.0014765062471332599,0.004917211538665517,0.001949530215835008,0.003333293699333289,0.003037461487299574,0.003057162732288044,0.006007231838331547,0.006445947922799938,0.004069673414754997
0.0036097179196065807,-0.007899767826513238,0.005866000399849073,0.0006944617907696325,-0.07210801210217305,-0.006061023090641,-0.01386842481963814,0.0008211518276610581,-0.0028523267306622916,-0.002282471401041406,-0.003978566569829426,-0.0008783052465552405,-0.12730812032007152,0.0022733532738696514,-0.002073239282538912,-0.00893462654941235,0.0010120854677628578,-0.003194215993545645,0.00043371498159106307,0.002022328033611885,-0.01912722693717584,-0.0045421562792468,0.00044704373543904446,0.001457701247642401
